Andy Warhol,https://www.warhol.org/,https://en.wikipedia.org/wiki/Andy_Warhol,https://www.biography.com/people/andy-warhol-9523875,www.theartstory.org/artist-warhol-andy.htm,Highsnobiety,Refinery29,Wilkes Barre Times-Leader,warholfoundation.org/,warholfoundation.org/legacy/biography.html,https://www.artsy.net/artist/andy-warhol,www.artnet.com/artists/andy-warhol/
Kara Walker,New York Times,Vogue.com,WNYC,www.sikkemajenkinsco.com/karawalker.html,https://en.wikipedia.org/wiki/Kara_Walker,https://art21.org/artist/kara-walker/,https://www.nytimes.com/2017/.../kara-walker-race-art-charlottesville.html?...,www.nytimes.com/topic/person/kara-walker?mcubz=0,www.vulture.com/2017/.../kara-walker-sikkema-jenkins-and-co.html,https://www.vogue.com/article/kara-walker-sikkema-jenkins,www.karawalkerstudio.com/,www.theartstory.org/artist-walker-kara.htm
Lucian Freud,https://en.wikipedia.org/wiki/Lucian_Freud,https://www.wikiart.org/en/lucian-freud,www.theartstory.org/artist-freud-lucian.htm,https://www.vanityfair.com/culture/2012/02/freud-201202,https://www.theguardian.com/.../2011/.../lucian-freud-died-aged-88,https://artuk.org/discover/artists/freud-lucian-19222011,www.artnet.com/artists/lucian-freud/,https://www.artsy.net/artist/lucian-freud,https://www.moma.org/calendar/exhibitions/29
Queen Elizabeth,The Sun,BBC News,HarpersBAZAAR.com,https://en.wikipedia.org/wiki/Elizabeth_I_of_England,https://en.wikipedia.org/wiki/Elizabeth_II,www.express.co.uk/travel/.../queen-elizabeth-prince-Philip-greece,https://www.royal.uk/her-majesty-the-queen,https://www.facebook.com/HMRoyalQueen/,www.dailymail.co.uk/femail/article.../Letter-Queen-midwife-unearthed.html,https://www.biography.com/people/queen-elizabeth-ii-9286165,www.instyle.com/celebrity/queen-elizabeth
Olafur Eliasson,www.olafureliasson.net/,https://en.wikipedia.org/wiki/Olafur_Eliasson,https://www.artsy.net/artist/olafur-eliasson,https://www.ted.com/talks/olafur_eliasson_playing_with_space_and_light,www.tanyabonakdargallery.com/artists/olafur-eliasson,www.tanyabonakdargallery.com/exhibitions/olafur-eliasson_9,https://www.theguardian.com/.../olafur-eliasson-i-am-not-special-interview- tree-of-codes-ballet-manchester,https://www.instagram.com/studioolafureliasson/?hl=en,www.artnet.com/artists/olafur-eliasson/
Cy Twombly,https://en.wikipedia.org/wiki/Cy_Twombly,https://www.artsy.net/artist/cy-twombly,www.theartstory.org/artist-twombly-cy.htm,www.artnet.com/artists/cy-twombly/,https://www.guggenheim.org/artwork/artist/Cy-Twombly,https://www.gagosian.com/artists/cy-twombly,https://www.theguardian.com/artanddesign/cy-twombly,https://www.theguardian.com/artanddesign/.../cy-twombly-obituary,https://www.wikiart.org/en/cy-twombly
Frank Stella,https://en.wikipedia.org/wiki/Frank_Stella,https://www.artsy.net/artist/frank-stella,www.theartstory.org/artist-stella-frank.htm,www.artnet.com/artists/frank-stella/,https://www.guggenheim.org/artwork/artist/frank-stella,whitney.org/Exhibitions/FrankStella,https://www.wikiart.org/en/frank-stella,https://www.newyorker.com/.../big-ideas-the-art-world-peter-schjeldahl,www.christies.com/features/Frank-Stella-7107-1.aspx
Robert Mapplethorpe,www.mapplethorpe.org/,https://en.wikipedia.org/wiki/Robert_Mapplethorpe,https://www.artsy.net/artist/robert-mapplethorpe,https://www.theguardian.com/.../robert-mapplethorpe-photography-jack- fritscher-look-at-the-pictures,https://www.newyorker.com/.../robert-mapplethorpes-intimate-gifts-to-his- lover-and-first-male-model-david-croland,https://www.guggenheim.org/artwork/artist/robert-mapplethorpe,https://www.vanityfair.com/.../robert-mapplethorpe-aids-dominick-dunne,https://www.vanityfair.com/culture/.../robert-mapplethorpe-new-york,www.artnet.com/artists/robert-mapplethorpe/
Shepard Fairey,https://obeygiant.com/,https://en.wikipedia.org/wiki/Shepard_Fairey,www.artnet.com/artists/shepard-fairey/,https://www.instagram.com/obeygiant/?hl=en,https://twitter.com/obeygiant?lang=en,https://www.artsy.net/artist/shepard-fairey,www.cnn.com/style/article/shepard-fairey-trump.../index.html,https://www.facebook.com/shepardfairey/,www.pbs.org/.../shepard-fairey-launches-people-poster-campaign-trumps- inauguration/
Le Corbusier,https://en.wikipedia.org/wiki/Le_Corbusier,https://www.britannica.com/biography/Le-Corbusier,https://www.biography.com/people/le-corbusier-9376609,www.dwr.com/designer-le-corbusier?lang=en_US,www.archdaily.com/tag/le-corbusier/,www.archdaily.com/278569/14-facts-le-corbusier,www.fondationlecorbusier.fr/corbuweb/morpheus.aspx?...fr...,https://www.nytimes.com/.../le-corbusiers-architecture-and-his-politics-are- revisited.html?...,www.dezeen.com/tag/le-corbusier/
Henri Matisse,https://en.wikipedia.org/wiki/Henri_Matisse,https://www.henrimatisse.org/,www.theartstory.org/artist-matisse-henri.htm,https://www.biography.com/people/henri-matisse-9402564,www.metmuseum.org/toah/hd/mati/hd_mati.htm,www.henri-matisse.net/,www.henri-matisse.net/biography.html,https://www.artsy.net/artist/henri-matisse,https://www.moma.org/artists/3832
Sol LeWitt,https://en.wikipedia.org/wiki/Sol_LeWitt,www.theartstory.org/artist-lewitt-sol.htm,massmoca.org/sol-lewitt/,https://www.artsy.net/artist/sol-lewitt,www.lissongallery.com/artists/sol-lewitt,www.artnet.com/artists/sol-lewitt/,www.nytimes.com/2007/04/09/arts/design/09lewitt.html?mcubz=1,https://www.moma.org/artists/3528,https://www.moma.org/learn/.../sol-lewitt-and-instruction-based-art
DAMP,https://www.merriam-webster.com/dictionary/damp,www.dictionary.com/browse/damp,https://en.wikipedia.org/wiki/Damp_(structural),https://en.wiktionary.org/wiki/damp,www.thesaurus.com/browse/damp,www.ldoceonline.com/dictionary/damp,www.wordreference.com/es/translation.asp?tranword=damp,dictionary.cambridge.org/us/dictionary/english/damp,www.urbandictionary.com/define.php?term=damp,https://en.oxforddictionaries.com/definition/damp
Man Ray,www.manraytrust.com/,https://en.wikipedia.org/wiki/Man_Ray,www.theartstory.org/artist-ray-man.htm,https://www.artsy.net/artist/man-ray,https://www.moma.org/artists/3716,www.metmuseum.org/art/collection/search/265487,www.pbs.org/wnet/americanmasters/man-ray-prophet-of.../510/,https://www.britannica.com/biography/Man-Ray,https://www.biography.com/people/man-ray-9452778
Donald Judd,juddfoundation.org/,https://en.wikipedia.org/wiki/Donald_Judd,www.theartstory.org/artist-judd-donald.htm,https://www.artsy.net/artist/donald-judd,www.artnet.com/artists/donald-judd/,www.davidzwirner.com/artists/donald-judd,https://www.nytimes.com/.../donald-judd-writings-a-book-helped-along-by- his-children.html?...,www.nytimes.com/.../donald-judd-leading-minimalist-sculptor-dies-at-65. html?...,https://www.guggenheim.org/artwork/artist/donald-judd
Georgia OKeeffe,https://en.wikipedia.org/wiki/Georgia_O%27Keeffe,https://www.okeeffemuseum.org/,https://www.okeeffemuseum.org/about-georgia-okeeffe/,https://www.biography.com/people/georgia-okeeffe-9427684,https://www.georgiaokeeffe.net/,https://www.artsy.net/artist/georgia-okeeffe,https://newrepublic.com/.../self-made-woman-georgia-okeeffe-art-personal- style,www.metmuseum.org/toah/hd/geok/hd_geok.htm,https://www.brooklynmuseum.org/.../georgia_okeeffe_living_modern
Georgia O'Keeffe,https://www.okeeffemuseum.org/,https://www.okeeffemuseum.org/about-georgia-okeeffe/,https://en.wikipedia.org/wiki/Georgia_O%27Keeffe,https://www.biography.com/people/georgia-okeeffe-9427684,https://www.artsy.net/artist/georgia-okeeffe,https://www.georgiaokeeffe.net/,www.metmuseum.org/toah/hd/geok/hd_geok.htm,www.art.com/gallery/id--a514/georgia-o-keeffe-posters.htm,https://newrepublic.com/.../self-made-woman-georgia-okeeffe-art-personal- style
Patti Smith,WBUR,New York Post,www.pattismith.net/,https://en.wikipedia.org/wiki/Patti_Smith,https://www.newyorker.com/culture/culture.../my-buddy-sam-shepard,https://www.facebook.com/PattiSmithAuthor/,www.rollingstone.com/music/artists/patti-smith,https://www.last.fm/music/Patti+Smith,www.allmusic.com/artist/patti-smith-mn0000747445,nypost.com/.../how-patti-smiths-husband-inspired-her-biggest-song/
Renzo Piano,www.rpbw.com/,https://en.wikipedia.org/wiki/Renzo_Piano,www.archdaily.com/tag/renzo-piano,https://565broomesoho.com/,https://www.dezeen.com/.../new-images-revealed-renzo-piano-565-broome- soho-residential-tower-new-york/,https://www.dezeen.com/.../renzo-piano-workshop-soho-tower-new-york- residential-skyscraper/,https://www.architecturaldigest.com/gallery/renzo-piano-best.../all,whitney.org/About/NewBuilding,www.pritzkerprize.com/laureates/1998
Manuel Miranda,https://en.wikipedia.org/wiki/Lin-Manuel_Miranda,EW.com,Rochester Democrat and Chronicle,RollingStone.com,https://twitter.com/lin_manuel?lang=en,www.linmanuel.com/,www.manuelmiranda.info/,www.imdb.com/name/nm0592135/,https://www.facebook.com/Lin-Manuel-Miranda-156195014444203/,ew.com/news/2017/.../lin-manuel-miranda-sarah-michelle-gellar-met/,www.vulture.com/.../lin-manuel-miranda-and-james-corden-stop-traffic-with- hair.html,variety.com/.../imagen-awards-lin-manuel-family-miranda-hamilton-latino- community-1202533598/
Alexander Calder,www.calder.org/,https://en.wikipedia.org/wiki/Alexander_Calder,www.theartstory.org/artist-calder-alexander.htm,https://www.artsy.net/artist/alexander-calder,https://www.guggenheim.org/artwork/artist/alexander-calder,collection.whitney.org/artist/215/AlexanderCalder,www.artnet.com/artists/alexander-calder/,https://www.nytimes.com/.../whitney-museum-alexander-calder-exhibition. html?...,www.alexander-calder.com/
Mike Kelley,mikekelley.com/,https://en.wikipedia.org/wiki/Mike_Kelley_(artist),www.mpkelley.com/,https://www.gagosian.com/artists/mike-kelley,www.mikekelleyfoundation.org/,https://www.artsy.net/artist/mike-kelley,https://art21.org/artist/mike-kelley/,www.artnet.com/artists/mike-kelley/,https://www.guggenheim.org/artwork/artist/mike-kelley
Takashi Murakami,https://www.artsy.net/artist/takashi-murakami,https://en.wikipedia.org/wiki/Takashi_Murakami,https://mcachicago.org/.../Takashi-Murakami-The-Octopus-Eats-Its-Own-Leg,https://www.gagosian.com/artists/takashi-murakami,www.artnet.com/artists/takashi-murakami/,www.artspace.com/takashi_murakami,https://www.instagram.com/takashipom/?hl=en,https://www.perrotin.com/artists/Takashi_Murakami/12,https://www.facebook.com/TakashiPom/
AgnesMartin,https://www.guggenheim.org/exhibition/agnes-martin,https://www.guggenheim.org/artwork/artist/agnes-martin,https://en.wikipedia.org/wiki/Agnes_Martin,https://www.artsy.net/artist/agnes-martin,www.pacegallery.com/artists/290/agnes-martin,https://www.theguardian.com/.../agnes-martin-the-artist-mystic-who- disappeared-into-the-desert,https://www.moma.org/artists/3787,https://www.newyorker.com/.../agnes-martin-a-matter-of-fact-mystic,www.theartstory.org/artist-martin-agnes.htm
Agnes Martin,https://www.guggenheim.org/exhibition/agnes-martin,https://www.guggenheim.org/artwork/artist/agnes-martin,https://en.wikipedia.org/wiki/Agnes_Martin,https://www.artsy.net/artist/agnes-martin,www.pacegallery.com/artists/290/agnes-martin,https://www.theguardian.com/.../agnes-martin-the-artist-mystic-who- disappeared-into-the-desert,https://www.moma.org/artists/3787,https://www.newyorker.com/.../agnes-martin-a-matter-of-fact-mystic,www.theartstory.org/artist-martin-agnes.htm
Tilt,https://www.tilt.com/,www.dictionary.com/browse/tilt,elgoog.im/tilt/,https://www.merriam-webster.com/dictionary/tilt,https://en.wikipedia.org/wiki/Tilt,https://en.wiktionary.org/wiki/tilt,https://www.yelp.com/biz/tilt-portland-5,https://github.com/rtomayko/tilt,https://tribecafilm.com/filmguide/tilt-2017,https://www.flexshares.com/.../morningstar-us-market-tilt-factor-index
Greatest Hits,https://en.wikipedia.org/wiki/Greatest_hits_album,https://en.wikipedia.org/wiki/Greatest_Hits_(Queen_album),abc.go.com/shows/greatest-hits,PEOPLE.com,The Guardian,Kerrang!,abc.go.com/shows/greatest-hits/about-the-show,https://www.youtube.com/watch?v=_Uu12zY01ts,https://www.youtube.com/watch?v=j440-D5JhjI,partners.abc.com/,https://www.amazon.com/Fleetwood...Greatest-Hits/dp/B000002LFZ,https://www.amazon.com/Journey-Greatest-Hits/dp/B000G7PNKO
Rem Koolhaas,https://en.wikipedia.org/wiki/Rem_Koolhaas,www.smithsonianmag.com/.../why-is-rem-koolhaas-the-worlds-most- controversial-architect-18254921/,oma.eu/,oma.eu/partners/rem-koolhaas,www.dezeen.com/tag/rem-koolhaas/,https://www.dezeen.com/.../rem-koolhaas-describes-oma-first-new-york- apartment-building-121-east-22nd-street-movie/,www.archdaily.com/tag/rem-koolhaas/,www.archdaily.com/449282/happy-birthday-rem-koolhaas-2,https://www.architecturaldigest.com/.../rem-koolhaas-buildings-article
EllsworthKelly,www.hollistaggart.com/EllsworthKelly,https://en.wikipedia.org/wiki/Ellsworth_Kelly,www.theartstory.org/artist-kelly-ellsworth.htm,https://www.artsy.net/artist/ellsworth-kelly,https://www.moma.org/artists/3048,www.matthewmarks.com/new-york/artists/ellsworth-kelly/,www.matthewmarks.com/new-york/.../2017-05-05_ellsworth-kelly/,www.artnet.com/artists/ellsworth-kelly/,www.lacma.org/art/exhibition/ellsworth-kelly-prints-and-paintings,https://www.guggenheim.org/artwork/artist/ellsworth-kelly
Ellsworth Kelly,https://en.wikipedia.org/wiki/Ellsworth_Kelly,www.theartstory.org/artist-kelly-ellsworth.htm,https://www.artsy.net/artist/ellsworth-kelly,www.matthewmarks.com/new-york/artists/ellsworth-kelly/,https://www.moma.org/artists/3048,www.artnet.com/artists/ellsworth-kelly/,https://www.guggenheim.org/artwork/artist/ellsworth-kelly,https://www.nytimes.com/2017/05/.../ellsworth-kelly-last-paintings.html?...,www.nytimes.com/.../ellsworth-kelly-explorer-of-shape-line-and-color.html? ...
Claude Monet,https://en.wikipedia.org/wiki/Claude_Monet,https://www.biography.com/people/claude-monet-9411771,https://www.claudemonetgallery.org/,https://www.claudemonetgallery.org/biography.html,www.theartstory.org/artist-monet-claude.htm,New York Times,artnet News,www.metmuseum.org/toah/hd/cmon/hd_cmon.htm,https://www.artsy.net/artist/claude-monet,https://www.britannica.com/biography/Claude-Monet
Wolfgang Tillmans,tillmans.co.uk/,https://en.wikipedia.org/wiki/Wolfgang_Tillmans,www.artnet.com/artists/wolfgang-tillmans/,www.serpentinegalleries.org/exhibitions-events/wolfgang-tillmans,www.davidzwirner.com/artists/wolfgang-tillmans,https://www.artsy.net/artist/wolfgang-tillmans,https://www.guggenheim.org/artwork/artist/wolfgang-tillmans,https://www.theguardian.com/.../wolfgang-tillmans-photographer-interview- tate-modern,www.maureenpaley.com/artists/wolfgang-tillmans
David Lynch,Hollywood Reporter,GQ Magazine,AV Club,www.imdb.com/name/nm0000186/,https://en.wikipedia.org/wiki/David_Lynch,https://twitter.com/david_lynch?lang=en,https://www.facebook.com/davidlynchofficial/,https://www.davidlynchfoundation.org/,https://www.rottentomatoes.com/celebrity/david_lynch/,welcometotwinpeaks.com/lynch/,https://letterboxd.com/director/david-lynch/
Mark Bradford,https://en.wikipedia.org/wiki/Mark_Bradford,https://art21.org/artist/mark-bradford/,https://www.artsy.net/artist/mark-bradford,https://www.thebroad.org/art/mark-bradford,https://www.newyorker.com/magazine/2015/.../what-else-can-art-do,https://news.artnet.com/.../mark-bradford-is-our-jackson-pollock-thoughts-on -his-stellar-u-s-pavilion-at-the-venice-biennale-957935,www.sikkemajenkinsco.com/markbradford.html,https://www.architecturaldigest.com/.../artist-mark-bradford-is-having-his- biggest-year-yet,https://hyperallergic.com/.../mark-bradford-claims-new-york-times-published -photos-of-his-work-without-permission/
Bruce Nauman,https://en.wikipedia.org/wiki/Bruce_Nauman,www.theartstory.org/artist-nauman-bruce.htm,https://www.artsy.net/artist/bruce-nauman,https://art21.org/artist/bruce-nauman/,https://www.moma.org/artists/4243,https://www.guggenheim.org/artwork/artist/bruce-nauman,https://www.gagosian.com/artists/bruce-nauman,www.speronewestwater.com/artists/bruce-nauman,www.artnet.com/artists/bruce-nauman/
BruceNauman,https://en.wikipedia.org/wiki/Bruce_Nauman,www.theartstory.org/artist-nauman-bruce.htm,https://www.artsy.net/artist/bruce-nauman,https://art21.org/artist/bruce-nauman/,https://www.guggenheim.org/artwork/artist/bruce-nauman,https://www.moma.org/artists/4243,www.speronewestwater.com/artists/bruce-nauman,https://www.gagosian.com/artists/bruce-nauman,www.tate.org.uk/art/artists/bruce-nauman-1691,https://twitter.com/brucenauman?lang=en
Diego Rivera,https://en.wikipedia.org/wiki/Diego_Rivera,https://www.diegorivera.org/,https://www.biography.com/people/diego-rivera-9459446,www.theartstory.org/artist-rivera-diego.htm,www.diegorivera.com/,www.pbs.org/wnet/americanmasters/diego-rivera-about-the.../64/,https://www.diego-rivera-foundation.org/biography.html,https://www.diego-rivera-foundation.org/,www.npr.org/.../destroyed-by-rockefellers-mural-trespassed-on-political- vision
